	BMAL1 (ARNTL)	CLOCK	CRY1	CRY2	CSNK2B	DEC1 (BHLHB2)	NPAS2	CIPC (KIAA1737)	RORC	DEC2 (BHLHB3)	PPP2R5D	PPP2R5E	PER2	PER1	CSNK1E	PPP1CC	CSNK2A1	CSNK2A2	NR1D2	EZH2	FBXL15	PPP1CA	PPP1CB	PPP2R1A	PPP2R1B	GSK3B	FBXW11	NONO	WDR5	CSNK1D	PPP2CA	RORB	NFIL3	RASD1	PRKACA	BMAL2 (ARNTL2)	DBP	RORA	PPP2CB	PER3	TIMELESS (TIM)	PPP5C	PRKCA	BTRC	NR1D1	FBXL3	NR0B1	AHR	AKT1	AR	EP300	EPAS1	HIF1A	HSP90AA1	KAT2B	HLF	NPAS4	ATRX	CA2	CEBPA	CEBPG	CHD4	CHEK1	CREBBP	CREM	TEF	DDB1	DDIT3	DNMT1	DNMT3A	DNMT3B	DR1	ATN1	E2F6	HDAC1	HDAC2	PML	RARA	VAV1	EED	SUZ12	POLA2	PHF1	GNAI1	GNAI2	GNB1	HCFC1	MCC	MEN1	MLL	MYC	MYOD1	BATF	CREB3L1	CREB3	NME1	NME2	PCNA	POLR2A	PXN	SFPQ	SPI1	VCL	PSPC1	NOS1	RXRA	NCOA3	GPRASP1	MED1	PSMC5	RBBP5	NCOA2	LMO3	NCOA1	NRIP2	SP1	STAT3	UBE2I	CUL4B	CUL4A	TREX1	TIPIN	ASH2L	WDR57	NCOR1	NCOR2	NR2E3	NOS1AP	NCOA5	PASK	HCFC2	DTL	GRWD1
44	3950.4	2547.85	10506.1	2124.8	18008.0	9159.3	62.0	3375.3333333333335	3418.5	51.9	824.6	4552.12	279.6333333333334	483.0	78.2	28116.75	2757.8999999999996	1279.7666666666667	5737.549999999999	308.3	325.7	21316.7	19053.3	11075.939999999999	3860.5	1100.1166666666666	7891.2	7795.6	1824.2	5942.360000000001	12333.933333333334	71.39999999999999	3781.9	48.3	5838.55	56.9	1149.95	5427.2444444444445	2846.2	112.01666666666667	56.4	2198.9333333333334	110.39999999999999	400.96000000000004	111.9	2082.0333333333333	61.5	5715.849999999999	618.2250000000001	190.96666666666667	813.9	8888.75	3392.6	46430.56	10869.6	1923.0	55.7	2000.8	1233.2	12465.8	2932.7000000000003	2483.1666666666665	76.3	923.1750000000001	1942.9	2420.9666666666667	7449.7	742.3	522.8333333333334	104.14000000000001	172.0	2186.5	56.4	952.65	3845.2	2382.7999999999997	207.23333333333335	66.2	86.5	4105.8	1820.7199999999998	127.8	175.4	210.16666666666666	6170.5	2991.1	657.6333333333333	832.125	662.6333333333333	242.6	482.8	42.65	99.8	37.6	3377.925	29233.15	229406.1	23083.7	151.65	1573.9000000000003	2793.35	102.6	4018.9	332.65000000000003	70.225	3050.6000000000004	542.9000000000001	82.9	915.6285714285714	18313.0	2498.1	1935.5249999999999	50.2	766.4666666666666	99.53333333333335	4295.7	2530.25	2104.614285714286	2284.35	6759.7	990.2	3261.9	1157.5500000000002	1648.95	4245.166666666667	256.5	52.8	74.75	71.2	67.7	1016.3333333333335	63.45000000000001	716.2666666666668
45	4800.3	2368.7749999999996	11455.7	1936.2	20780.4	9272.8	76.2	2924.433333333333	2923.95	52.4	839.1	5019.76	204.5	475.5	82.23333333333333	28895.55	2524.833333333333	1557.1000000000001	4430.2	319.4	327.0	23056.5	19154.125	13442.8	4607.7	1265.8	7405.3200000000015	7272.825	1716.85	6894.24	11598.333333333334	71.66666666666667	4533.8	48.7	7847.4	57.45	643.8	4619.455555555556	3207.4500000000003	112.23333333333333	54.05	2338.6666666666665	87.13333333333333	368.28	113.7	2285.5666666666666	62.3	6583.650000000001	894.55	238.9666666666667	719.2	11758.849999999999	3522.075	37381.1	11759.966666666667	2128.65	56.2	1935.7285714285713	1326.6	13944.9	2610.2000000000003	3120.2999999999997	79.08	1153.55	1864.625	2065.7000000000003	8432.7	540.9	421.76666666666665	107.67999999999999	196.89999999999998	2751.5	56.8	1088.65	3293.2	2546.866666666667	237.6	64.0	85.3	4036.4	2194.62	129.23333333333332	240.4	200.79999999999998	7445.85	3155.3333333333335	800.4666666666666	1010.4	979.5	243.70000000000002	1388.8	42.95	100.7	38.4	3398.3250000000003	24353.35	208028.0	19615.8	159.20000000000002	2178.1333333333337	2758.2833333333333	102.9	4114.55	321.5	71.025	3767.6	555.75	66.0	933.4714285714288	17282.1	2500.0	2246.2999999999997	50.5	940.3333333333334	96.43333333333334	5033.3	3230.95	2342.9285714285716	2366.95	6700.5	1003.7	3151.9	1020.9	1479.5	4340.616666666667	342.34999999999997	53.5	75.85	72.0	82.3	970.6333333333332	61.28333333333334	809.2333333333332
46	3870.7	2636.225	7635.8	1586.6	16143.0	6239.0	84.0	2743.6	2279.6000000000004	53.05	621.1	3178.28	111.83333333333333	495.0	92.10000000000001	30949.2	2404.566666666667	1183.0166666666667	4827.0	312.3	303.8	18156.9	21896.875	10065.560000000001	4242.1	822.1666666666666	7161.0599999999995	7524.325000000001	1777.35	5829.960000000001	11374.300000000001	73.60000000000001	4235.8	48.9	4508.9	59.75	563.6	4790.011111111112	2572.0	116.40000000000002	54.400000000000006	1957.5999999999997	89.2	370.2	122.4	2057.5666666666666	63.9	6407.45	561.1	159.23333333333332	719.3	7307.05	2979.4	33439.619999999995	11246.966666666667	1280.3999999999999	57.0	2118.8571428571427	1526.9	7262.7	2324.9666666666667	2133.633333333333	81.02	736.0	2069.675	1368.3666666666668	5854.5	547.6	396.0666666666666	103.47999999999999	143.3	2507.7	57.6	515.8	4299.7	2498.633333333333	205.39999999999998	64.8	93.94999999999999	4094.85	1695.1399999999999	129.13333333333333	120.8	213.4	5284.8	2379.1666666666665	557.5333333333334	976.4	616.2333333333333	198.60000000000002	342.3	45.2	112.1	38.6	3356.0	28391.7	225701.2	22832.5	95.0	1412.0666666666666	2478.0166666666664	103.6	2633.7	322.85	72.85	2357.9666666666667	385.5	66.8	863.1142857142858	16274.1	1848.1	1759.925	50.8	667.5666666666667	173.66666666666666	4144.466666666667	2390.05	1862.5142857142857	2483.8	5940.2	1005.2	3065.5	1002.3	1752.0500000000002	4104.650000000001	238.5	54.0	76.65	72.3	68.2	1018.1333333333333	65.73333333333333	578.5666666666667
47	5197.4	2483.9	8095.3	1505.8	18416.3	12184.5	266.0	3110.7999999999997	1730.95	53.35	861.2	4534.66	114.09999999999998	471.0	87.7	31483.100000000002	2399.5333333333333	1581.8999999999999	3157.3	349.0	323.9	23394.1	21252.925	13280.019999999999	4756.7	1024.6666666666667	8782.460000000001	7121.200000000001	1465.6	7113.38	12430.300000000001	73.26666666666667	3308.4	49.7	8211.5	59.65	191.25	3702.833333333334	2900.9	119.61666666666666	54.8	2333.1	88.33333333333333	353.34	122.6	1713.1000000000001	64.0	7293.15	788.8249999999999	191.73333333333335	957.2	11088.4	3168.6	29946.579999999998	12864.5	1790.95	57.4	1744.2	1272.9	11613.7	2479.133333333333	3096.1333333333337	81.8	1141.575	2232.675	1054.0666666666666	7156.2	830.6	425.3	109.46000000000001	297.6	3163.5	62.8	702.6999999999999	4336.0	2170.6666666666665	252.13333333333333	65.6	88.55	4228.049999999999	1910.0199999999998	129.6	245.3	236.29999999999998	6774.45	3083.4	754.7666666666668	1108.05	836.8000000000001	345.5	275.2	43.5	121.1	38.7	3161.9500000000003	27453.699999999997	212202.9	20819.3	154.5	1773.1000000000001	3368.933333333333	103.8	3553.55	244.65	73.82499999999999	3417.0	574.85	67.15	1032.8857142857144	17041.7	2522.3	1998.2	50.8	931.2333333333332	105.26666666666667	4161.733333333334	3286.1250000000005	2348.214285714286	2112.6	6364.0	1006.9	2437.0	944.0	2048.7	5090.566666666667	318.4	54.4	76.94999999999999	72.4	68.2	927.5666666666666	63.98333333333333	751.6
48	4231.2	2662.8	7293.0	1071.2	17801.2	4801.7	207.5	2895.5	1447.8	51.9	734.8	4617.280000000001	110.63333333333333	482.9	87.13333333333333	27597.0	2515.0166666666664	1289.3333333333333	3199.0499999999997	307.4	317.8	24227.4	21252.6	12358.040000000003	4693.1	999.1333333333333	9295.96	7676.299999999999	1731.05	6284.44	12647.799999999997	70.63333333333333	4601.9	48.1	7352.549999999999	56.2	251.6	3495.5666666666666	2650.75	105.76666666666667	52.75	2308.733333333333	82.56666666666666	304.08000000000004	157.2	1785.5333333333335	61.8	8053.2	659.4	188.63333333333333	849.4	9189.0	3359.75	32091.6	12986.166666666666	1741.5	55.8	2022.8	1228.8	11954.4	2594.1666666666665	2489.8333333333335	75.66	797.425	2064.25	1140.7666666666667	7591.5	773.4	403.8999999999999	105.74000000000001	253.1	2593.15	56.6	909.5	4386.0	2666.6666666666665	179.96666666666667	63.4	86.4	3902.3999999999996	1650.08	125.2	256.9	187.0666666666667	6157.5	2572.4666666666667	677.9666666666667	828.375	882.9000000000001	247.0	205.1	42.5	100.2	38.0	3483.925	25525.35	217770.9	19701.1	156.55	1797.4333333333334	2770.4166666666665	102.2	3340.2	244.45	70.60000000000001	2838.9	625.45	65.9	992.6714285714287	14860.0	2621.2	2038.75	50.1	814.0	107.76666666666665	4309.733333333334	2438.0750000000003	2307.914285714286	1760.7	6504.7	1055.8	2492.1	897.3499999999999	2414.25	4697.099999999999	282.4	52.9	72.45	97.4	70.1	1074.6333333333332	64.66666666666667	870.2000000000002
49	5100.8	2503.625	5470.3	1774.7	17814.0	2618.2	258.25	2747.8333333333335	1458.35	52.599999999999994	692.7	5000.3	108.76666666666667	490.8	86.36666666666667	28195.4	2421.8166666666666	1538.1000000000001	4799.55	286.4	257.7	23887.3	24048.7	14965.079999999998	4707.6	1131.2166666666667	9930.039999999997	7266.275	2113.45	6256.78	12533.766666666668	72.06666666666666	6800.1	49.1	7143.7	58.2	239.10000000000002	3880.844444444445	2890.6	110.41666666666667	52.25	2017.2333333333333	88.83333333333333	314.78	136.6	1875.3999999999999	63.0	8455.550000000001	660.9	195.66666666666666	954.0	9712.1	3211.1000000000004	28672.879999999997	13315.366666666669	1574.9	56.4	1938.542857142857	1202.2	11772.7	2059.266666666667	2607.7333333333336	77.22	879.575	1367.75	962.6666666666666	6709.2	636.0	435.76666666666665	112.66	304.35	2507.65	57.5	610.55	3679.1	2437.5333333333333	275.93333333333334	64.4	106.8	3601.6	1582.6799999999998	125.5	329.4	239.53333333333333	6707.15	2665.266666666667	816.9666666666667	1115.3999999999999	967.9	236.7	400.9	43.099999999999994	101.3	38.4	3450.0499999999997	24020.45	217568.1	18671.1	133.05	2276.4666666666667	3005.7999999999997	103.4	3628.6000000000004	368.95	71.9	2936.1	493.55	66.7	915.7000000000002	14779.4	2187.2	1952.05	50.7	988.6666666666666	82.76666666666667	4854.333333333333	2541.6749999999997	2327.871428571428	1856.0	6263.5	1002.7	2588.4	975.85	2134.4	4641.133333333334	344.05	53.6	76.1	72.5	68.0	1078.0	62.61666666666665	802.3666666666667
50	4537.7	2842.2250000000004	5217.1	1998.3	20315.1	2942.7	171.05	3120.866666666667	1221.95	51.85	858.6	5222.639999999999	149.6	456.4	88.63333333333334	29931.9	2582.633333333333	1606.8166666666666	7059.55	302.5	310.2	23509.6	19168.375	14848.62	5302.6	1218.9333333333332	10075.539999999999	7803.300000000001	1779.7	5861.539999999999	14338.433333333334	71.13333333333334	5993.9	48.3	9071.9	56.5	480.5	4036.5555555555557	2986.2999999999997	111.0166666666667	53.75	2202.366666666667	87.26666666666667	340.7	470.1	1864.7333333333333	61.2	8691.3	853.85	144.66666666666666	727.2	10273.25	3585.275	43066.12	11953.6	1869.9	55.4	1998.3285714285714	1279.3	11970.1	2292.5666666666666	3071.7000000000003	75.02000000000001	977.0500000000001	1681.9499999999998	1130.0	7549.4	672.1999999999999	445.99999999999994	107.52000000000001	520.0	2677.35	56.5	996.75	4433.9	2827.566666666666	310.9	62.2	87.05	4679.9	1911.9999999999995	138.03333333333333	190.4	264.8666666666666	6753.2	2716.7999999999997	930.4333333333334	791.0250000000001	1050.0666666666668	224.14999999999998	379.3	42.599999999999994	94.9	38.1	4351.35	25655.55	220709.7	19034.7	155.4	2384.366666666667	3250.1	103.3	4099.3	437.7	69.1	3234.3333333333335	610.3000000000001	67.85	1140.642857142857	16610.0	2901.6	2000.8500000000001	50.0	990.1333333333332	91.83333333333333	5679.266666666666	2601.0499999999997	2492.985714285715	2217.65	6928.1	994.0	3914.2	1129.05	2011.15	5130.4	375.15	52.8	72.7	71.7	66.3	1314.3999999999999	61.050000000000004	942.1666666666666
51	4502.3	2445.375	3638.4	2002.5	21988.8	3689.2	151.2	2601.2999999999997	1220.8	52.35	586.6	4750.219999999999	107.43333333333332	377.7	84.8	28828.65	2772.5333333333333	1487.25	9744.25	317.5	325.5	25175.8	18141.374999999996	14671.3	4682.1	1317.6666666666667	9554.54	8260.45	1554.6499999999999	5752.62	13665.300000000001	71.7	5049.3	48.5	7391.75	58.35	819.4	4233.666666666667	2948.0	94.76666666666667	57.75	2362.5333333333333	88.89999999999999	360.43999999999994	762.0	2255.9	63.1	7389.6	859.9000000000001	189.4333333333333	959.4	10393.599999999999	3016.925	36564.5	12903.066666666666	1614.6999999999998	56.2	1627.2	1577.4	13834.1	2555.5666666666666	2818.5	79.84	1214.775	1907.1	1008.2333333333332	6884.6	677.75	438.00000000000006	107.78	149.95	2076.25	57.1	771.8	5046.4	2796.3333333333335	208.4333333333333	63.8	88.7	4054.7	1724.7	127.73333333333333	220.5	225.86666666666667	7502.5	2737.933333333334	861.9	827.525	881.5	234.3	447.0	43.25	100.1	38.4	4876.2	28604.85	233576.5	22904.0	262.3	2017.8333333333333	2623.4666666666667	103.1	3579.6	471.04999999999995	71.775	3395.966666666667	603.25	66.75	956.8428571428573	19791.9	2683.1	2065.825	50.5	986.1	98.43333333333334	4718.900000000001	3096.8	2169.014285714286	2232.05	6436.6	1247.9	4106.6	1292.2	1895.1999999999998	4536.400000000001	379.4	53.4	75.85	74.1	66.2	1123.3999999999999	61.81666666666666	848.6666666666666
52	3430.9	2319.325	2814.1	1843.4	22911.8	4612.1	79.4	2353.6	958.6	51.849999999999994	1072.6	4178.62	121.0	484.4	89.33333333333333	31113.8	2501.5	1648.75	11905.550000000001	307.3	319.1	24201.2	17850.824999999997	17814.82	5245.4	1219.8833333333332	9715.2	8196.550000000001	1794.75	6097.48	14016.833333333334	71.43333333333334	3943.6	51.2	7395.45	56.5	2103.7	4092.6000000000004	3084.55	110.65000000000002	52.75	2416.0	92.26666666666667	423.7	1296.8	2269.433333333333	61.5	10334.9	757.1	179.86666666666667	951.4	12518.7	3343.025	23640.24	14901.5	1970.35	55.6	1719.714285714286	1238.6	15750.8	2483.5666666666666	3212.8333333333335	75.88	1376.8000000000002	1587.025	1660.533333333333	8190.4	536.15	507.4333333333332	115.38	174.0	2317.45	57.7	721.3499999999999	4486.4	2619.133333333333	344.1333333333334	61.3	86.4	4165.849999999999	1912.08	127.33333333333333	237.7	215.26666666666665	7435.45	2606.8999999999996	1060.9333333333334	887.175	855.6999999999999	298.3	394.8	42.599999999999994	99.6	38.0	3902.2499999999995	24076.15	229458.9	20836.3	177.1	2590.366666666667	2491.7166666666667	102.3	4044.7999999999997	600.75	69.825	3664.2999999999997	422.59999999999997	66.85	932.9142857142857	17239.5	2409.4	2228.275	50.0	1062.5333333333333	98.03333333333335	4929.8	3673.45	2294.485714285714	2241.1	6579.0	989.8	3552.6	1208.3999999999999	1555.15	4552.233333333334	437.45	53.0	75.0	71.1	67.3	989.1999999999999	61.150000000000006	738.0333333333334
53	319.0	1864.55	1560.1	2434.8	22324.9	18538.0	62.05	2995.9	1082.25	51.900000000000006	1148.0	5291.6	254.96666666666667	478.0	86.33333333333333	37642.0	3039.0166666666664	1633.6333333333334	29282.95	286.9	277.0	22759.7	19056.45	16252.76	4974.1	1498.0	9828.38	7758.625	2053.15	5854.820000000001	12806.933333333334	70.63333333333334	1008.8	47.8	7351.15	54.85	37656.45	4150.433333333333	2964.0	209.36666666666667	53.0	2340.4	120.60000000000001	370.48	2147.2	2283.0333333333333	60.8	6766.7	889.075	234.5	1393.9	14212.15	4009.0	19391.22	16488.233333333334	2986.5	55.0	2145.5142857142855	1595.2	19721.7	2792.8333333333335	2856.6999999999994	74.75999999999999	1745.125	1669.225	4451.666666666667	9848.4	701.05	433.9666666666667	120.02000000000001	98.4	2406.1000000000004	56.9	605.95	4371.4	2552.866666666667	262.8666666666667	62.7	86.44999999999999	4817.5	2240.6	152.33333333333334	220.3	249.0	7151.8	2804.9666666666667	1034.2	888.5250000000001	760.6666666666666	452.45	308.6	42.150000000000006	89.6	37.5	3641.975	21845.65	223203.0	19957.2	227.35	2781.7333333333336	3546.0500000000006	102.0	3869.15	361.0	69.65	4620.5	764.8	80.35	1011.8571428571429	18388.1	2558.4	2865.5499999999997	49.9	1269.2333333333333	93.13333333333333	5300.366666666666	3756.65	2280.9	2397.8	6522.4	988.0	3059.9	1112.75	1425.15	5345.566666666667	433.15	52.8	73.85	70.4	73.5	916.1	61.48333333333333	737.1666666666666
54	442.9	1780.6000000000001	818.3	2427.2	24186.6	12159.2	60.550000000000004	2127.266666666667	990.3000000000001	51.75	952.7	4248.5199999999995	143.16666666666666	450.8	92.2	34215.5	2728.366666666667	1588.0833333333333	29480.4	350.7	276.2	26105.0	18075.35	14798.179999999998	5145.2	1293.5333333333333	7331.06	8305.1	1660.5	6063.1	11998.233333333335	69.39999999999999	1868.9	47.7	5795.45	55.7	29801.15	3953.8222222222216	3586.5499999999997	172.6833333333333	56.25	2386.133333333333	93.46666666666665	438.5799999999999	2307.9	2378.3333333333335	60.9	6915.25	865.825	148.53333333333333	908.0	11906.8	3641.125	25054.46	15374.233333333332	2342.25	55.2	1793.5285714285712	1214.7	17591.1	2531.566666666667	2671.7333333333336	73.94000000000001	1270.75	1579.0749999999998	3699.5	9098.6	527.5	424.40000000000003	119.28	117.55	2443.1	59.5	670.0	4052.2	2073.1666666666665	339.06666666666666	62.6	83.3	4865.9	2013.9599999999998	159.9	207.4	353.3666666666666	7576.799999999999	2913.4	845.1666666666666	980.7500000000001	829.1999999999999	332.05	643.7	42.1	97.7	37.7	4031.2000000000003	25403.35	243782.7	21193.1	176.04999999999998	2956.533333333333	2508.7000000000003	102.6	3576.8500000000004	358.5	69.3	4972.733333333334	469.40000000000003	72.6	939.6285714285715	20665.2	2485.1	2392.7000000000003	49.3	921.4333333333334	91.33333333333333	4848.466666666666	5102.125	2536.8142857142852	2480.6	6990.7	982.8	3024.6	1347.1000000000001	1083.25	4908.716666666666	377.04999999999995	52.1	74.75	70.0	62.4	1104.4666666666665	59.800000000000004	702.6999999999999
55	1128.2	2159.475	1531.3	2207.4	19176.5	5751.0	63.349999999999994	2302.5	984.4000000000001	52.45	844.7	4414.780000000001	107.7	461.7	87.73333333333333	35129.799999999996	2650.15	1532.8833333333332	22247.4	409.9	284.8	23287.0	21435.975	13473.64	5146.0	1060.9833333333333	8184.12	8650.15	1735.6	6041.860000000001	12542.699999999999	75.16666666666667	2264.1	48.5	5987.450000000001	57.849999999999994	9428.9	4232.955555555555	3077.9	151.56666666666666	54.099999999999994	2319.6	88.33333333333333	330.82	1260.6	2501.9666666666667	62.3	7302.4	808.8	147.66666666666666	894.3	10157.75	3726.15	22429.7	15926.533333333333	1877.1999999999998	56.1	2042.0857142857144	1041.2	12942.0	2408.866666666667	2188.1666666666665	76.32	1219.975	1756.4499999999998	2463.7999999999997	7441.4	518.3	436.93333333333334	125.84	141.39999999999998	2308.5	57.3	698.7	4243.3	2397.1666666666665	246.36666666666665	64.1	89.05	4375.65	2066.0	128.46666666666667	239.5	180.70000000000002	6657.450000000001	2834.1	862.4666666666667	1059.425	761.7666666666668	220.89999999999998	174.5	43.05	98.9	38.3	3993.9	23879.449999999997	208963.0	21641.9	178.6	2235.4666666666667	2611.0	103.2	3377.45	454.45	71.6	3583.633333333333	418.55	66.35	900.3142857142858	19840.1	2478.9	2379.5499999999997	50.4	933.8000000000001	85.2	4998.599999999999	3205.15	2338.885714285714	2616.8500000000004	6868.9	999.0	3372.3	1081.05	1485.9	4637.516666666666	256.85	53.4	75.95	71.5	70.3	997.0333333333333	61.65	687.3333333333334
56	129.7	1305.95	1227.3	2967.6	20795.5	14768.9	62.1	2657.766666666667	1069.6	51.849999999999994	857.8	6110.860000000001	283.7	856.5	92.23333333333333	37638.05	2719.5000000000005	1651.8666666666666	32491.45	284.6	316.7	25008.5	20220.25	14385.539999999999	4380.8	1242.5166666666667	8718.48	7688.049999999999	1781.5	5735.64	12299.9	70.89999999999999	1091.8	48.1	6441.349999999999	55.35	57727.05	4086.4222222222215	2991.9	363.28333333333336	53.65	2363.0333333333333	90.13333333333333	393.3	1247.2	2326.366666666667	61.3	8624.699999999999	808.3	203.83333333333334	925.9	14171.25	3855.425	13266.779999999999	17507.766666666666	3116.4	55.5	1895.1428571428573	890.6	18611.9	2656.0	1961.3999999999999	74.97999999999999	1234.2	1053.725	6152.066666666667	8401.3	576.85	416.6333333333334	112.38000000000002	117.44999999999999	2302.1	56.5	641.55	3951.3	2175.5	193.6	63.2	93.5	4645.099999999999	2000.78	124.93333333333334	237.7	250.93333333333337	6814.75	2878.6666666666665	880.9666666666667	924.95	774.7333333333332	225.89999999999998	573.2	42.5	99.1	38.0	3867.6499999999996	22265.95	201979.7	21644.0	150.6	2327.766666666667	2584.1666666666665	102.2	3109.2	314.29999999999995	70.525	4746.933333333333	574.05	71.0	912.3142857142857	16341.3	2128.3	2658.35	49.9	1013.5666666666666	93.33333333333333	4798.933333333333	3215.15	2409.2	2403.9	7364.9	1050.4	3397.4	1146.6	1503.25	4527.5	350.0	52.7	74.7	68.6	76.5	967.7666666666665	61.9	834.1999999999999
57	186.3	938.625	1501.4	2688.4	22416.8	21700.1	64.05000000000001	2873.9666666666667	1157.95	52.900000000000006	965.6	6624.12	479.59999999999997	1006.6	88.8	35007.1	2495.8166666666666	1659.1666666666667	31903.15	306.5	322.8	22907.7	20918.0	14108.84	4080.7	1166.5166666666667	8539.44	7357.5	1902.9499999999998	5520.9400000000005	12362.5	72.26666666666667	785.6	48.7	6575.75	59.099999999999994	55957.5	4079.477777777778	3023.75	314.6166666666666	53.849999999999994	2478.2999999999997	102.43333333333334	349.64	508.1	1826.6666666666667	63.6	6064.450000000001	895.8499999999999	184.80000000000004	1081.5	13069.1	3859.2999999999997	18408.940000000002	16825.066666666666	3019.85	57.0	1812.4857142857145	1081.1	19616.8	2682.7999999999997	2210.2000000000003	82.3	1247.075	1140.6	6380.133333333334	10233.2	674.65	492.86666666666673	109.58	74.5	2082.7	57.8	594.85	3860.8	2219.266666666667	215.9666666666667	64.7	86.2	3945.05	1906.14	129.06666666666666	302.6	288.9666666666667	7715.049999999999	3289.0333333333333	852.9666666666667	786.375	807.6	322.55	851.8	43.55	100.2	38.5	3467.375	22909.85	218602.5	18661.0	204.1	2005.7333333333333	3126.9500000000003	104.1	3036.7	321.3	75.375	5240.599999999999	593.4	67.15	1001.2	16500.9	2091.4	2523.975	50.5	945.2666666666668	97.93333333333334	4271.233333333334	3131.0249999999996	2389.5	2286.55	7934.3	1032.5	2675.3	942.6	1466.4	5162.683333333334	453.15	53.9	77.05	71.7	81.7	961.6666666666666	62.38333333333333	758.3333333333334
58	147.0	890.4250000000001	2308.7	2872.8	21587.2	16140.3	62.75	3189.2666666666664	1137.3	52.7	927.1	6559.160000000001	471.2	1166.5	88.23333333333333	33697.35	2636.2999999999997	1457.0833333333333	29275.35	315.2	324.5	22676.6	20316.600000000002	13637.819999999998	3593.2	1306.3500000000001	7945.7	7566.425	1624.0	5753.72	11813.733333333332	76.2	1332.2	49.0	6354.55	57.85	53687.25	4027.1444444444446	3201.85	400.7	54.2	2625.1666666666665	91.96666666666665	411.67999999999995	430.6	1805.7333333333333	62.8	8642.2	895.2499999999999	234.16666666666666	966.0	12641.35	3782.0	16478.44	16732.766666666666	3547.8	56.7	1913.9571428571428	1263.6	20144.8	2567.366666666667	2509.9	78.1	1261.825	1088.525	7124.266666666666	8698.5	626.1	426.46666666666664	112.75999999999999	65.15	2339.35	57.5	770.9	3899.7	2737.2666666666664	215.26666666666665	62.4	85.8	4169.7	1692.8399999999997	129.70000000000002	317.9	258.3	7855.2	2869.8333333333335	842.0666666666666	871.875	751.8666666666668	249.2	331.5	43.15	100.5	38.4	3834.225	21420.8	211709.0	19939.7	211.04999999999998	2250.6666666666665	3378.0833333333335	102.9	3101.9	455.95	72.05	4504.366666666667	612.85	66.55000000000001	1131.242857142857	15343.1	2403.4	2428.225	50.6	1174.7333333333333	80.39999999999999	4374.133333333333	2734.0499999999997	2277.8857142857146	2331.7	8956.6	1001.3	2941.9	1132.6	1902.05	4317.6	502.79999999999995	53.7	76.1	72.6	68.2	1203.4333333333334	62.04999999999999	798.8000000000001
59	545.1	1078.35	1912.8	2594.5	20890.0	11233.1	63.55	3363.0	1174.8	52.55	918.2	6987.280000000001	412.5666666666666	1143.6	86.60000000000001	35775.049999999996	2845.383333333333	1607.5833333333333	29122.5	435.3	275.2	23907.2	19689.075	13734.26	3998.3	1395.05	8612.48	7452.674999999999	1906.35	6103.38	12813.733333333332	71.96666666666665	1638.3	48.7	6854.35	58.0	34471.65	4352.177777777778	2993.7	319.1333333333334	54.2	2503.0666666666666	106.23333333333333	386.04	460.0	2043.5	62.9	9867.400000000001	966.475	255.76666666666665	963.6	15340.5	3532.25	15444.98	18318.566666666666	2979.3999999999996	56.5	1987.185714285714	1077.6	17871.8	2698.233333333333	2269.233333333333	77.25999999999999	1513.6499999999999	1192.425	6218.5	9492.9	542.1	436.06666666666666	101.52	100.5	2240.05	57.4	710.7	4079.6	2550.0	247.13333333333333	64.2	87.25	4396.650000000001	1987.5400000000002	136.70000000000002	285.7	257.06666666666666	7386.450000000001	2813.466666666667	970.2333333333332	930.3	767.8000000000001	369.6	1121.8	43.05	101.8	38.2	3621.4249999999997	22520.199999999997	207039.6	19012.8	178.85000000000002	1987.5333333333335	3545.7666666666664	103.5	3176.1	386.35	76.4	5732.033333333333	660.25	66.45	1078.7285714285715	17237.5	2362.7	3018.1749999999997	50.7	990.5666666666666	96.26666666666667	4683.166666666667	3591.975	2338.2714285714287	2334.85	8233.4	1000.5	2780.4	1230.1499999999999	1528.5500000000002	5054.483333333334	469.25	53.6	75.95	71.5	67.1	1126.8333333333333	62.03333333333333	659.8000000000001
